iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
LI,LIE,Liechtenstein,2000,,76.82682927,33282,12.9,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2001,,79.27560976,33663,12.1,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2005,,80.66829268,34852,11,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,1998,,77.74634146,32357,12.6,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2002,,79.63658537,33995,11.7,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2011,,81.79268293,36537,10.9,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2012,,82.38292683,36791,9.7,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2013,,82.26097561,37040,9.2,,Europe & Central Asia,High income
LI,LIE,Liechtenstein,2014,,82.26097561,37286,9.9,,Europe & Central Asia,High income
LK,LKA,Sri Lanka,1993,2882.752846,69.71673171,17728000,19.525,13.7,South Asia,Lower middle income
LK,LKA,Sri Lanka,2007,6964.986319,74.19412195,19668000,18.415,7.7,South Asia,Lower middle income
LK,LKA,Sri Lanka,2006,6400.816758,74.12453659,19520000,18.573,8.2,South Asia,Lower middle income
LK,LKA,Sri Lanka,2008,7467.591882,74.23873171,19817000,18.18,7.2,South Asia,Lower middle income
LK,LKA,Sri Lanka,1994,3077.032251,69.56597561,17912000,19.228,13.2,South Asia,Lower middle income
LK,LKA,Sri Lanka,2010,8390.407432,74.3392439,20118000,17.511,6.4,South Asia,Lower middle income
LK,LKA,Sri Lanka,2011,9213.775473,74.42456098,20270000,17.112,6.1,South Asia,Lower middle income
LK,LKA,Sri Lanka,2013,10600.37581,74.65382927,20579000,16.307,5.7,South Asia,Lower middle income
LK,LKA,Sri Lanka,2009,7732.055918,74.28029268,19967000,17.874,6.8,South Asia,Lower middle income
LK,LKA,Sri Lanka,1991,2526.918444,69.78019512,17306000,20.212,14.2,South Asia,Lower middle income
LK,LKA,Sri Lanka,2005,5811.505852,73.97356098,19373000,18.654,8.7,South Asia,Lower middle income
LK,LKA,Sri Lanka,1997,3705.825002,69.50465854,18323000,18.601,11.5,South Asia,Lower middle income
LK,LKA,Sri Lanka,1992,2664.673197,69.79641463,17524000,19.852,14,South Asia,Lower middle income
LK,LKA,Sri Lanka,1995,3284.274687,69.41860976,18074000,18.968,12.6,South Asia,Lower middle income
LK,LKA,Sri Lanka,1996,3445.385334,69.37273171,18210000,18.756,12.1,South Asia,Lower middle income
LK,LKA,Sri Lanka,2001,4419.803392,71.87782927,18797000,18.506,9.8,South Asia,Lower middle income
LK,LKA,Sri Lanka,2012,10164.35635,74.5312439,20424000,16.703,5.9,South Asia,Lower middle income
LK,LKA,Sri Lanka,2014,11195.69428,74.79480488,20771000,15.938,5.6,South Asia,Lower middle income
LK,LKA,Sri Lanka,2000,4422.564855,71.10639024,18655000,18.465,10.1,South Asia,Lower middle income
LK,LKA,Sri Lanka,1990,2369.185708,69.6794878,17078000,20.624,14.3,South Asia,Lower middle income
LK,LKA,Sri Lanka,2004,5339.798958,73.68029268,19227000,18.663,9.4,South Asia,Lower middle income
LK,LKA,Sri Lanka,1998,3900.335345,69.85065854,18425000,18.505,11,South Asia,Lower middle income
LK,LKA,Sri Lanka,1999,4106.477766,70.40185366,18532000,18.462,10.5,South Asia,Lower middle income
LK,LKA,Sri Lanka,2002,4630.59243,72.61014634,18939000,18.566,9.6,South Asia,Lower middle income
LK,LKA,Sri Lanka,2003,4965.727538,73.22231707,19083000,18.625,9.4,South Asia,Lower middle income
LR,LBR,Liberia,1997,,51.63331707,2365290,43.517,49.1,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1995,,50.16282927,2079921,43.786,51.1,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2006,571.1992315,56.14187805,3384804,39.598,32.9,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1996,,50.9795122,2197801,43.656,50.3,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1999,531.6851246,52.30117073,2741755,43.089,45.6,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2000,663.0650547,52.40912195,2891968,42.765,43.7,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1990,,47.20243902,2102877,45.331,57,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1991,,47.42273171,2066060,44.869,55.5,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2007,617.2337093,57.19119512,3522337,38.969,31.3,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1998,461.0350644,52.0707561,2558085,43.335,47.4,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2005,530.9610917,55.06617073,3269786,40.214,34.5,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1993,,48.48365854,2006349,44.175,52.9,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1994,,49.28695122,2019148,43.949,52,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2010,683.7921258,59.44129268,3957990,37.123,27.6,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2011,732.6330069,59.86434146,4079574,36.558,26.8,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2008,646.6985008,58.11246341,3672782,38.339,29.9,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2009,659.4439242,58.86565854,3821498,37.72,28.6,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2001,673.1113023,52.53346341,2998770,42.36,41.7,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2002,692.5550687,52.81080488,3070673,41.888,39.7,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2012,784.5123573,60.20436585,4190155,36.024,26,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2013,845.7973936,60.52039024,4293692,35.521,25.3,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2014,845.4642055,60.83441463,4396554,35.051,24.7,Sub-Saharan Africa,Low income
LR,LBR,Liberia,1992,,47.8514878,2028672,44.48,54.3,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2004,501.664453,54.0962439,3184643,40.806,36.2,Sub-Saharan Africa,Low income
LR,LBR,Liberia,2003,484.9723443,53.32865854,3124222,41.367,37.9,Sub-Saharan Africa,Low income
LS,LSO,Lesotho,2008,1960.708276,45.7392439,1972194,28.493,34.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2004,1530.816322,43.53346341,1912042,29.173,35.5,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2007,1834.091316,44.88221951,1955656,28.508,34.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1994,1043.465194,58.18029268,1725118,33.86,40.8,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2009,2023.247222,46.63458537,1990413,28.543,34.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1993,988.0076834,59.09509756,1693459,34.107,40.8,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1999,1211.559553,49.02260976,1839631,32.043,38.5,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1995,1068.723602,56.83787805,1753824,33.626,40.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2014,2647.954122,49.70058537,2109197,28.644,33.4,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2010,2187.39603,47.48341463,2010586,28.626,34.8,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2002,1383.217604,44.5434878,1885488,30.191,36.4,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2000,1291.177468,47.18297561,1856225,31.443,37.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2011,2297.389548,48.2197561,2032950,28.707,34.7,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1991,885.6422072,59.63639024,1627900,34.781,40.6,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2005,1611.175311,43.65773171,1925844,28.825,35.2,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2006,1719.262053,44.14834146,1940345,28.609,34.8,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1992,952.5588532,59.57765854,1660360,34.408,40.8,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1996,1128.639825,55.10692683,1779201,33.355,40.4,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1997,1179.938494,53.1267561,1801695,33.01,39.9,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1998,1200.263432,51.05507317,1821632,32.571,39.2,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2003,1466.644783,43.8247561,1898778,29.637,35.9,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2001,1365.22662,45.67168293,1871489,30.808,37,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2012,2427.432836,48.836,2057331,28.753,34.3,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,2013,2545.224177,49.33146341,2083061,28.738,33.9,Sub-Saharan Africa,Lower middle income
LS,LSO,Lesotho,1990,840.582863,59.33109756,1597534,35.236,40.3,Sub-Saharan Africa,Lower middle income
LT,LTU,Lithuania,2014,27685.92177,73.96585366,2932367,10.4,2.6,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2007,19277.17173,70.9,3231294,9.3,4.4,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2012,24475.05075,73.86341463,2987773,10.2,2.9,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2000,8695.483487,72.0195122,3499536,9.8,5.5,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2013,26511.21901,73.91463415,2957689,10.1,2.7,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2006,16728.94615,71.05609756,3269909,9.1,4.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2005,14681.89,71.25365854,3322528,8.9,5.1,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2010,20085.04478,73.26829268,3097282,9.9,3.4,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2011,22541.72557,73.56341463,3028115,10,3.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2008,20796.76326,71.81219512,3198231,9.9,4.1,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2009,18277.91534,72.91463415,3162916,10.2,3.7,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1998,7990.738041,71.2195122,3549331,10.4,6.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2001,9664.315786,71.65853659,3470818,9,5.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1996,6633.130654,70.10804878,3601613,10.8,7.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1997,7302.576838,70.90902439,3575137,10.6,6.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2003,12315.63479,72.06097561,3415213,8.8,5.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2004,13251.46264,71.96097561,3377075,8.8,5.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1995,6180.457552,69.00634146,3629102,11.4,9.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1991,,70.36414634,3704134,15.1,11.1,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1993,,68.9104878,3682613,12.9,12.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1994,,68.5302439,3657144,11.6,11.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1999,8016.937643,71.57073171,3524238,10.3,5.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1992,,70.23439024,3700114,14.7,12.5,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1990,,71.16073171,3697838,15.4,9.5,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2002,10732.61237,71.76097561,3443067,8.6,5.2,Europe & Central Asia,Upper middle income
LU,LUX,Luxembourg,1999,51751.80606,77.77073171,430475,13,2.6,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1991,35537.42705,75.46341463,387000,12.9,4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1990,32083.18626,75.01041463,381850,12.9,4.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1992,36520.54387,75.77073171,392175,13.1,3.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2013,95928.59904,81.8,543360,11.3,1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1998,45567.25804,77.01707317,424700,12.7,2.7,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2003,60926.98722,77.72682927,451630,11.7,2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2012,90788.28658,81.39268293,530946,11.3,1.1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2001,56234.10486,77.82439024,441525,12.4,2.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2002,59409.44811,77.96585366,446175,12,2.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2005,67081.07838,79.43170732,465158,11.5,1.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2000,56593.36207,77.87317073,436300,13.1,2.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2004,65447.54767,79.12195122,458095,11.9,1.9,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1993,38440.58162,75.71219512,397475,13.5,3.6,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1997,43029.36201,76.8804878,419450,13.1,2.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2010,84589.83987,80.63170732,506953,11.6,1.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1995,41053.09185,76.51219512,408625,13.3,3.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1996,42401.89992,76.5195122,414225,13.7,3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2009,80306.08113,80.63658537,497783,11.3,1.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2008,85015.60509,80.53902439,488650,11.5,1.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1994,40207.39391,76.37073171,402925,13.5,3.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2014,98459.52004,82.20731707,556319,10.9,1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2007,82846.16185,79.38292683,479993,11.4,1.5,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2011,91073.32208,80.98780488,518347,10.9,1.1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2006,77300.96565,79.28780488,472637,11.7,1.6,Europe & Central Asia,High income: OECD
LV,LVA,Latvia,2007,19021.78305,71.0195122,2200325,10.9,7.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2002,10227.98666,70.96097561,2310173,8.7,9.1,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2013,22559.08445,73.98292683,2012647,10.2,5.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2014,23547.9794,74.18780488,1993782,10.9,5.4,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2006,16604.79701,70.86585366,2218357,10.3,7.5,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2004,12511.35556,72.02682927,2263122,9.1,8.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2005,14119.11688,71.35609756,2238799,9.8,7.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2001,9029.867738,70.76097561,2337170,8.4,9.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2008,19874.62554,72.4195122,2177322,11.2,6.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2009,17032.94267,73.0804878,2141669,10.3,6.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2010,17409.90597,73.48292683,2097555,9.4,6.3,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1991,,69.03243902,2650581,13.1,13.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2012,21122.29821,73.77804878,2034319,9.8,5.8,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2003,11342.47113,71.26585366,2287955,9.2,8.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1990,,69.27317073,2663151,14.2,12,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1996,6161.34676,68.77658537,2457222,8.1,15.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1992,,68.39609756,2614338,12.1,15,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1993,,66.72268293,2563290,10.4,15.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1994,,65.66439024,2520742,9.6,16.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1999,7659.725641,69.74292683,2390482,8.1,11.5,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2011,19451.03228,73.57560976,2059709,9.1,6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2000,8163.964976,70.31463415,2367550,8.6,10.4,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1997,6831.54993,69.34926829,2432851,7.7,14,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1998,7502.020331,69.01219512,2410019,7.6,12.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1995,5960.283816,66.39121951,2485056,8.7,15.9,Europe & Central Asia,Upper middle income
LY,LBY,Libya,1990,,68.62990244,4398419,28.726,20.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1991,,68.96873171,4499210,27.386,20.3,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1992,,69.27507317,4596811,26.135,19.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1993,,69.54090244,4691934,25.033,19.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1994,,69.76568293,4785488,24.112,18.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2005,23154.43219,71.471,5801543,22.462,12.4,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2006,24962.8054,71.63104878,5907149,22.638,11.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1999,16730.8571,70.45185366,5245414,21.967,15.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2009,27135.35654,71.78095122,6208680,22.754,9.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2001,17224.98889,70.71678049,5428303,21.845,14.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2013,20241.97198,71.65768293,6265987,21.425,7.8,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2014,15654.09887,71.71612195,6258984,20.887,7.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2003,19322.86512,71.07434146,5609166,22.069,13.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2004,20397.96471,71.27680488,5703224,22.261,13.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1996,,70.10102439,4970391,22.845,17.2,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1997,,70.2275122,5062160,22.45,16.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2007,26753.94741,71.73863415,6017794,22.761,10.8,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1995,,69.95090244,4878202,23.385,17.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2012,22975.87562,71.64956098,6283403,21.9,8.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1998,,70.34180488,5153764,22.163,16.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2000,17435.83155,70.57253659,5337264,21.859,15.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2008,27525.07035,71.78739024,6123022,22.806,10.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2002,17039.09332,70.88553659,5518341,21.92,14.2,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2010,28583.466,71.73739024,6265697,22.586,8.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2011,11023.43714,71.68326829,6288652,22.295,8.5,Middle East & North Africa,Upper middle income
MA,MAR,Morocco,1994,2993.016457,66.47258537,26747660,26.094,33,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2002,3985.802655,69.25641463,29535591,20.776,26.2,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2005,4796.499521,70.43982927,30385479,20.453,24.3,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2006,5262.52,70.85243902,30691434,20.546,23.8,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2003,4264.271943,69.64536585,29812685,20.56,25.5,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1993,2694.048787,66.09380488,26314339,26.929,33.9,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1995,2845.807817,66.82068293,27161889,25.251,32.1,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1996,3209.179277,67.14909756,27556892,24.411,31.1,Middle East & North Africa,Lower middle income
